x;y;life_span;mean_SpectralNorm;max_SpectralNorm;trend_SpectralNorm;mean_DeltaSpec;max_DeltaSpec;n_role_changes;EvolutionType;index_right;Name;Name_en;dist_to_station
7723130;7563420;4;0.0059862474502718616;0.007703478487830441;0.0014502753973756946;0.0013049857091496787;0.0027578825914094766;0;2;1165;Нелым;Nelym;2961.9025003239844
7724081;7557543;4;0.06399499389794831;0.08240950339073981;0.015593927204249052;0.01402766372429569;0.02969029852382544;0;2;1165;Нелым;Nelym;7168.064837544625
7725897;7564477;27;0.10605612808442039;0.11632115340202134;-0.0006509046262603897;0.0026585244866122945;0.02199958002637553;0;0;1165;Нелым;Nelym;0.3521661692510326
7733382;7007576;28;0.014342601312787208;0.08289838319315732;0.00011726660310123712;0.00574761539512023;0.07583546397360345;0;0;1154;Ишим;Ishim;0.2947719440093282
7734019;6751624;43;0.09462288990975827;0.17824266206075493;-0.0016375767805928796;0.012673680913432753;0.08347857736980756;0;0;1149;Аврора;Avrora;0.31344021753711265
7737464;7013057;7;0.000488587581940068;0.0005046177632451884;4.01076162660246e-06;1.4251437899395257e-05;2.6266809405577063e-05;0;2;1203;Витязь;Vitjaz';377.217192252849
7737474;7013108;7;0.042821394173345136;0.044197176593517365;0.0003434086390131665;0.001252217551529624;0.0022859896934700197;0;2;1203;Витязь;Vitjaz';424.62862589675564
7737559;7012692;28;0.08327782169308652;0.43865629508354304;0.00260457765698355;0.031784943652642624;0.3861816272893;0;4;1203;Витязь;Vitjaz';0.43946787226305484
7737623;7013138;7;0.0008347082873684143;0.000862094421764791;6.852028361189792e-06;2.4347310003923006e-05;4.4874500097907724e-05;0;2;1203;Витязь;Vitjaz';450.45225710465576
7737696;7013146;19;0.0478448221147527;0.05144971148956593;-0.0003967801368177116;0.0013833969215781244;0.005768358323010016;0;2;1203;Витязь;Vitjaz';474.0418740265004
7737708;7013095;19;0.0005479673569635487;0.0005890657005825126;-4.538190886739778e-06;1.5788057242853082e-05;6.593525052960708e-05;0;2;1203;Витязь;Vitjaz';429.45995684194156
7737758;7013152;19;0.0005991750458990691;0.000644114040186448;-4.962285979821752e-06;1.726345520940835e-05;7.209691646852337e-05;0;2;1203;Витязь;Vitjaz';500.9760205144102
7817078;7820095;20;0.08613931736183916;0.09213426882998826;4.403612717983236e-05;0.0022547323573106127;0.009228273735815307;0;2;1247;Росляковская;Rosljakovskaja;0.2665379897263549
7817078;7820095;20;0.08613931736183916;0.09213426882998826;4.403612717983236e-05;0.0022547323573106127;0.009228273735815307;0;2;1291;Росляковская;Rosljakovskaja;0.2665379897263549
7828560;7856689;12;0.0774954937031475;0.08257208913191046;-0.0010327774033245878;0.0017192642387705167;0.006280308828382014;0;2;1189;Шубинская;Shubinskaja;0.27930817971022504
7881119;7601473;36;0.04118305119480477;0.07089013663498886;-0.00014042200435262185;0.00225720960739174;0.017629768658854177;0;0;1178;Снежная;Snezhnaja;0.33091075770464456
7946758;6917717;34;0.04479145756014282;0.08809970373816003;-0.0008927786274302856;0.003907875555293994;0.03370651218054269;0;0;1196;Называевская;Nazyvaevskaja;0.07874293472665209
7987706;7781996;34;0.05718424469930619;0.09419930892327025;-0.0002091227467642543;0.004139988847408561;0.05092209942357877;0;0;1246;Правдинская;Pravdinskaja;0.39638849483828403
8028237;7949081;33;0.04757496182734417;0.06316676284955892;-0.0009737694138153483;0.0016129524779304979;0.017773200594204272;0;0;1186;Контур;Kontur;0.40177567034710043
8033313;7910024;36;0.04902880662370377;0.10391167712510961;-0.0011000522570124662;0.0025337744334723244;0.02416026603088514;0;0;1187;Пимская;Pimskaja;0.417210643519657
8035688;7713848;46;0.11395244108185848;0.3044052815929927;-0.0008576969225429014;0.022319421866530496;0.2835873465661807;0;4;1204;Магистральная;Magistral'naja;0.3439087797734808
8049115;7903475;13;0.12492367124609387;0.13423930813590731;-0.0006499137028617554;0.004516320896754029;0.024324736129981026;0;2;1185;Пересвет;Peresvet;0.3069642476660877
8061872;7796104;52;0.019136592611702717;0.07115724907730979;-0.0001468533205497919;0.005860993645335676;0.06616403305228899;0;0;1239;Каркатеевы;Karkateevy;0.4547488306961039
8067794;7714270;6;0.07061910287189588;0.07624667710500223;0.0029213566191667968;0.0054890202698240674;0.022101110691270985;0;2;1208;Святогор;Svjatogor;0.3555008996319487
8071140;7791707;46;0.04247721569375942;0.13436121425894118;-0.0006155772365467757;0.00941416662656644;0.12495268815015309;0;0;1239;Каркатеевы;Karkateevy;10257.756065271637
8071173;7791823;46;0.042827088131645825;0.13462873426666724;-0.0005770366638759875;0.00952662968056995;0.1252014889175894;0;0;1239;Каркатеевы;Karkateevy;10238.537285179807
8071244;7791832;46;0.0010755358925601073;0.00375389424467487;-2.1842993697827516e-05;0.0002605928761177829;0.0034904777783671113;0;0;1239;Каркатеевы;Karkateevy;10299.339136527997
8071322;7791842;6;0.06462778245346203;0.38085077047445826;0.055000046431755635;0.07617015409489164;0.37393484622814716;0;4;1239;Каркатеевы;Karkateevy;10366.247687973571
8071372;7791849;6;0.000596735613716964;0.0035166461016574438;0.0005078438071491961;0.0007033292203314969;0.0034528785210132078;0;2;1239;Каркатеевы;Karkateevy;10408.982957802244
8072914;7764389;14;0.0009084378638035364;0.0022153172798331116;-1.9590323192268182e-05;0.000507200759036869;0.002061643966523778;0;2;1212;Кратер;Krater;21665.672735195916
8072941;7764375;14;0.058428994606778355;0.14284078192699262;-0.0013753427106599585;0.032923956242564965;0.13295184315297479;0;2;1212;Кратер;Krater;21635.826625479596
8072946;7764720;5;0.000965721194003045;0.0010693099752414623;-6.512086359093183e-06;7.225897738783615e-05;0.00017565973191267597;0;2;1212;Кратер;Krater;21730.472366720674
8072948;7764658;5;0.0013597113601582593;0.0015058557785967584;-9.29068066543765e-06;0.00010167829353286166;0.0002474243890707409;0;2;1212;Кратер;Krater;21710.318442759217
8072962;7764298;14;0.0009269237849093829;0.002260977424292332;-2.006974473643911e-05;0.0005177658273076925;0.002104130527314231;0;2;1212;Кратер;Krater;21594.152023740407
8072991;7764284;14;0.057926081745189165;0.14284307538227406;-0.0015666001712523981;0.033178446335528175;0.1329535906133686;0;2;1212;Кратер;Krater;21562.40470714739
8073004;7764721;5;0.0411423972159763;0.05145262838293317;-0.004371407544738525;0.0054297918963299475;0.010832419130781368;0;2;1212;Кратер;Krater;21675.365983267984
8073062;7764661;5;0.04108030737211225;0.05138740057675578;-0.004367577816244779;0.005418035774472953;0.01080416770826536;0;2;1212;Кратер;Krater;21602.228858000068
8073149;7764575;33;0.0007095846037870622;0.0009450511104377862;-6.0665461023949876e-06;2.3299502528321946e-05;0.00010870856757310917;0;0;1212;Кратер;Krater;21493.831841079686
8073206;7764631;33;0.0010667033594984607;0.0013220005880479817;-7.900786509822464e-06;2.831455197190964e-05;0.00017428165740000713;0;0;1212;Кратер;Krater;21455.785117068328
8073208;7764541;33;0.058697581968659825;0.07795516963460386;-0.0004991821277191968;0.0019251755784268905;0.008856883925187714;0;0;1212;Кратер;Krater;21427.480121353772
8073259;7764556;33;0.0006265360078356388;0.000834443908131874;-5.356527686846031e-06;2.05725676976896e-05;9.598549853145281e-05;0;0;1212;Кратер;Krater;21383.082827123195
8073264;7764566;33;0.0008540420778905404;0.0010584424611917046;-6.325661270057204e-06;2.2669675299418868e-05;0.00013953632703853666;0;0;1212;Кратер;Krater;21381.23112684606
8073272;7764610;33;0.05592685652120181;0.06933121190172714;-0.0004128703929994392;0.0014840519633159525;0.009151412691679475;0;0;1212;Кратер;Krater;21386.527208418174
8073550;7727381;41;0.03174549676388756;0.07478943487700096;-0.0006064000266736336;0.0032760930578617847;0.05351649262423454;0;0;1210;КС-5;KS-5;0.37071727958517176
8074236;7723214;10;0.03912684691212778;0.04355980913712804;-0.0009240112192041756;0.0012590991047758944;0.00290424117426704;0;2;1209;Средний Балык;Srednij Balyk;0.16942709238703843
8079052;7761301;16;0.026822519118558832;0.027583981206482835;-8.866968283633416e-05;0.0003506845341767729;0.0018609867911682162;0;2;1212;Кратер;Krater;14958.400108213864
8079196;7761230;16;0.019203568606985598;0.01973041822993413;-4.241146550428757e-05;0.0002578424017462893;0.0013210180671834222;0;2;1212;Кратер;Krater;14803.134246193018
8086130;7827592;46;0.04873290300641976;0.14117991104502842;-0.000941424344083741;0.01147007976338275;0.13127309485502767;0;0;1238;Усть-Балык;Ust'-Balyk;0.3538712350432913
8093706;7758298;31;0.03285024003534116;0.03562903882838268;0.00012447739951876305;0.0010142215391139493;0.010570104970582493;0;0;1212;Кратер;Krater;0.17550809163408393
8106384;7760242;33;0.0945167453397169;0.11286006978911423;0.0011926721936220167;0.004233234599480681;0.03251176865949566;0;0;1205;Пыть-Ях;Pyt'-Jah;0.307280881500029
8106525;7760667;13;0.04537908789673203;0.10569385347736407;-0.00013256443255044365;0.02520341025526923;0.09836188082719342;0;2;1206;Пыть-Ях;Pyt'-Jah;0.5613047734684733
8109294;7747930;31;0.030537471694215532;0.041133573744664254;-9.011841470016839e-05;0.0014576080184772377;0.012982701288599813;0;0;1213;ЮБГПЗ;JuBGPZ;0.4467499069712034
8120914;7831340;4;0.03355006665341494;0.03446226945503009;8.145212608549249e-05;0.0008807315607015156;0.0016246203052540306;0;2;1237;Вектор;Vektor;0.27208728419610484
8122451;7860836;33;0.09635130922782179;0.11384645335368536;-0.0005991325847500824;0.0025198075749140215;0.011152865868862064;0;0;1190;Сомкинская;Somkinskaja;0.3281080610561598
8125138;7826935;35;0.0373041887561063;0.06558191328828794;-0.0004480885754018063;0.0014893799349703358;0.015865516429218338;0;0;1236;Ленинская;Leninskaja;0.18561198921901784
8131423;8556493;41;0.12063371105008867;0.2435039637189179;0.003409147604753212;0.011425848252662216;0.15692454837666864;0;0;1930;Надым;Nadym;0.5932832124256161
8131423;8556493;41;0.12063371105008867;0.2435039637189179;0.003409147604753212;0.011425848252662216;0.15692454837666864;0;0;1217;Надым;Nadym;0.5932832124256161
8131778;6822281;45;0.069765599172668;0.1290903560976932;-0.0009695634449813589;0.010536252057337712;0.050829229992720604;0;0;1199;Лузино;Luzino;0.2845375543183541
8131982;7848976;37;0.014228272182650152;0.027354887542156637;-0.00014429201957028446;0.00135148678024944;0.017041908463038616;0;0;1243;Искра;Iskra;0.12291285662649759
8132362;7848838;5;0.011131178910515648;0.011502902556839648;-0.00024182083348327533;0.00020391617271180466;0.0005726575632646197;0;2;1242;Искра;Iskra;0.6510723837121439
8135461;7854126;42;0.06852426393733126;0.1316017895556722;2.7033748250541585e-05;0.008388335814551175;0.08732439410689166;0;0;1188;Полоцкая;Polotskaja;0.09586959839560548
8136351;7850312;42;0.032729880078535535;0.0610946562988915;-0.00032246699906594915;0.0026131601096355695;0.03747930785820104;0;0;1188;Полоцкая;Polotskaja;3916.5566334201885
8136415;7850235;41;0.029466258594054568;0.05925013874609293;-0.0004088637274517882;0.002528069475272193;0.03721585902248108;0;0;1188;Полоцкая;Polotskaja;4006.336340222529
8141016;7871841;31;0.012513338746970226;0.014792028532832473;-0.0001599857340248372;0.0003160399719669227;0.0013544364876514423;0;0;1188;Полоцкая;Polotskaja;18565.44629227139
8141055;7872149;31;0.028220107895358452;0.03350639958130365;-0.00033949084219270996;0.0007056836485850244;0.0028533516427716905;0;0;1188;Полоцкая;Polotskaja;18871.08506778065
8141136;7861946;33;0.01190478530673755;0.015329208777987394;-0.0001512651995608685;0.00034156021927696055;0.0016887454506631303;0;0;1188;Полоцкая;Polotskaja;9662.114859915673
8141270;7862170;33;0.014113922841145486;0.04007759573223091;-0.000411905934864881;0.0011098244408840117;0.02480448110541338;0;0;1188;Полоцкая;Polotskaja;9922.137429254022
8143037;7851399;20;0.016638482150460602;0.01841840644319515;-0.00024815007875500923;0.000374969561109677;0.0014360276285638792;0;2;1188;Полоцкая;Polotskaja;8051.8780784729815
8143119;7851413;20;0.027863520826846337;0.030002620266513187;-0.00027923427656761696;0.0005929450602269497;0.0028469221978962567;0;2;1188;Полоцкая;Polotskaja;8124.3932066458865
8148704;6842644;12;0.017265300115631477;0.018853786307173333;0.00030264247399362483;0.0005486524997928255;0.0019823753317852223;0;2;1197;Нефтезаводская;Neftezavodskaja;0.20768151147582514
8148830;6842896;39;0.02337250045140604;0.04722828039727941;-0.0005837756648554765;0.0026195848769255577;0.015176722721832247;0;0;1198;Ароматика;Aromatika;0.42457721508594887
8149802;7845715;20;0.01699261913472102;0.01852651386809421;-0.00021427364193598832;0.0003765711374947617;0.0016250193719338016;0;2;1244;Барсово;Barsovo;0.6089432887286814
8149957;6844846;46;0.08900923394356036;0.24746533338958426;-0.003531798048665716;0.0132516288011881;0.08475291816316041;0;0;127;Омская ТЭЦ-4;Omskaja TETs-4;0.38164530693854576
8159060;6894960;34;0.029599260675489264;0.0576132346230873;-0.0006104255584393366;0.002550252339320217;0.020206590965072248;0;0;1201;Загородная;Zagorodnaja;0.2370021083352968
8162325;6848652;12;0.015365769125700141;0.016694933772322777;0.00024898939424102185;0.0004876248372575568;0.0017398381734423252;0;2;127;Омская ТЭЦ-4;Omskaja TETs-4;12940.669982981315
8162344;6848638;12;0.00039748395610531554;0.00043142428726501307;6.321747142154869e-06;1.2661986547920174e-05;4.516942545721217e-05;0;2;127;Омская ТЭЦ-4;Omskaja TETs-4;12954.725486394282
8162358;6848664;12;0.00048439252145154134;0.0005257537948735706;7.70397645271677e-06;1.5430488441927204e-05;5.504557241536314e-05;0;2;127;Омская ТЭЦ-4;Omskaja TETs-4;12975.739931666078
8162360;6848665;12;0.00042097096580401657;0.0004623789930683247;8.034216590066525e-06;1.3957198025838288e-05;4.8779217080448386e-05;0;2;127;Омская ТЭЦ-4;Omskaja TETs-4;12977.945649694855
8162369;6848691;12;0.021445910880280954;0.023579134023932517;0.00041568550979902136;0.0007123394772286747;0.0024765122600700663;0;2;127;Омская ТЭЦ-4;Omskaja TETs-4;12994.21765247272
8162389;6848678;12;0.00039525431362759004;0.0004341327701590745;7.543415156378082e-06;1.310456818637626e-05;4.579934848852597e-05;0;2;127;Омская ТЭЦ-4;Omskaja TETs-4;13009.487779495146
8167920;7850175;51;0.02621576661138148;0.060092982405872165;0.00020523019149687861;0.004895161699969685;0.0594834277416235;0;0;1245;Сургут;Surgut;0.254799410864135
8172128;7915150;34;0.04418839906820753;0.06153044898596952;-0.0006167771040545918;0.0013771794809633504;0.008286859290114482;0;0;1235;Пачетлор;Pachetlor;0.4211787869428734
8178864;8577207;38;0.035379480001986284;0.05221410540442893;0.00024098025880080843;0.003189559764390816;0.04864024662175044;0;0;1218;Правохеттинская;Pravohettinskaja;0.39405234339184786
8179024;7849286;52;0.16384486606339416;0.38260197837312415;0.0010181621305946629;0.02639255329189668;0.2860608629162755;0;4;1922;ОРУ Сургутская ГРЭС-1 500/220 кВ;ORU Surgutskaja GRES-1 500/220 kV;0.49478970455110977
8179024;7849286;52;0.16384486606339416;0.38260197837312415;0.0010181621305946629;0.02639255329189668;0.2860608629162755;0;4;1887;ОРУ Сургутская ГРЭС-1 220 кВ;ORU Surgutskaja GRES-1 220 kV;0.49478970455110977
8180505;7848532;7;0.02995248119749423;0.20593401531132896;0.007354786261120401;0.06864467177044296;0.20593401531132893;0;2;126;Сургутская ГРЭС-1;Surgutskaja GRES-1;0.5677642558477083
8180538;6831925;32;0.013084180566871901;0.025792584480659853;-0.0002943483738402258;0.0009780700077427762;0.009046188917223405;0;0;128;Омская ТЭЦ-5;Omskaja TETs-5;0.34821456028714126
8180638;6838276;42;0.0542969901597994;0.09980274506545089;-0.0010369926127285658;0.006737701180798964;0.035034502755140876;0;0;1200;Ульяновская;Ul'janovskaja;0.11636876620987563
8180751;6819488;52;0.08161920287148071;0.3694471317785193;-0.003208590928259652;0.01575694070150115;0.21187414463121793;0;4;1195;Московка;Moskovka;0.43496028494734473
8183475;7848608;44;0.15875046893128472;0.20720113799151005;0.00013582760893802285;0.01162015001484324;0.07620692847229948;0;0;125;Сургутская ГРЭС-2;Surgutskaja GRES-2;0.6242959715166616
8190639;8569465;38;0.05150563466215664;0.07367598721178012;0.0004604628831054553;0.004271169824210749;0.06793850049342096;0;0;1218;Правохеттинская;Pravohettinskaja;14092.269733073937
8190672;8569488;38;0.1816178456940536;0.2661818111942777;-0.0015062039590619993;0.016927562320909924;0.20568517698097402;0;4;1218;Правохеттинская;Pravohettinskaja;14107.256177241268
8190673;8569503;38;0.10155932258336081;0.15445609100592902;0.0005140387644027676;0.00984097294551632;0.14500341061481886;0;0;1218;Правохеттинская;Pravohettinskaja;14099.89139602543
8198228;6770959;48;0.1369826387551699;0.2966050337549803;-0.0022473389718033394;0.024842845061583914;0.2092420245582903;0;4;1150;Таврическая;Tavricheskaja;0.08043860858357836
8198228;6770959;48;0.1369826387551699;0.2966050337549803;-0.0022473389718033394;0.024842845061583914;0.2092420245582903;0;4;1926;Таврическая;Tavricheskaja;0.08043860858357836
8200902;7918098;41;0.07796978903687597;0.17314713877013724;-0.0014646784654474424;0.006893032868653848;0.10642826031677696;0;0;1232;Имилор;Imilor;0.4700172332099298
8217283;8038713;33;0.064718486218612;0.08341154610793301;-0.0005345899147272338;0.0018956261850439236;0.011242813201822258;0;0;1233;Когалым;Kogalym;26440.39871676104
8217328;8038805;33;0.07074749229769574;0.09068647952073251;-0.0004279918688069899;0.002039523929292828;0.012481867838200975;0;0;1233;Когалым;Kogalym;26338.293466553576
8226586;7931649;38;0.07523882124140292;0.1169563318978263;-0.000674744826180717;0.003748990180867483;0.02514558354445459;0;0;1234;Восточно-Моховая;Vostochno-Mohovaja;0.44220068867070456
8227021;8063295;37;0.007948130759297366;0.011012663995595478;-7.466466591450075e-05;0.0003282359594763165;0.0027941731831740476;0;0;1233;Когалым;Kogalym;0.29480139123029786
8228269;8062491;37;0.05206468142691175;0.07676844113034524;-0.0008505492063361302;0.0024957903116382594;0.019088413513400453;0;0;1233;Когалым;Kogalym;1484.7688993607846
8228384;8062574;37;0.056629729097612186;0.07773821358860482;-0.0004463208739334995;0.0024516052400108614;0.019861087712821003;0;0;1233;Когалым;Kogalym;1542.175516116484
8256097;6832976;6;0.10722772613886226;0.11138012841816618;0.002521050956177202;0.002476598107712133;0.00454856490278828;0;2;1192;Восход;Voshod;0.36317824670985266
8286287;8642201;41;0.14645688125524678;0.24985043764861706;0.0020417674286176946;0.014948352628737399;0.2424581215243683;0;4;1931;Пангоды;Pangody;0.5233501678871317
8286287;8642201;41;0.14645688125524678;0.24985043764861706;0.0020417674286176946;0.014948352628737399;0.2424581215243683;0;4;1219;Пангоды;Pangody;0.5233501678871317
8293748;8027453;33;0.0814246727749795;0.1432598285041691;0.002760631811816947;0.004865698661270449;0.03917790600541759;0;0;1231;Кирилловская;Kirillovskaja;0.5461172492225437
8306102;8167611;43;0.20886484198285515;0.3205616335690708;1.9968950840544263e-05;0.018937837607289242;0.2124377421133286;0;4;1924;Холмогорская;Holmogorskaja;0.42372081679272744
8318990;7860011;37;0.004147140624306103;0.006009261041300446;-4.57651006809819e-05;0.00017317242097571184;0.0014812845792268733;0;0;1269;КС-3;KS-3;32100.18161657929
8319762;7859640;37;0.040463053266650235;0.05848900931369558;-0.0004437264038185099;0.0016895769440623432;0.014385913705819271;0;0;1269;КС-3;KS-3;31865.34308090804
8319879;8270706;35;0.07471453406027595;0.09296728643653794;-0.00036986122189311985;0.0034960761286718838;0.030757933955377598;0;0;1294;Пуль-Яха;Pul'-Jaha;0.4560227389465585
8321739;8267992;35;0.07495684988967938;0.093241472333755;-0.0003679960727235603;0.003505748945277322;0.03093341144117756;0;0;1293;Аврора;Avrora;0.3572538037849669
8334557;8318873;35;0.15458744864146784;0.17773506214672508;0.0019480529169835184;0.009210950136573146;0.1465696691697986;0;0;1229;Муравленковская;Muravlenkovskaja;0.32895295959752613
8334557;8318873;35;0.15458744864146784;0.17773506214672508;0.0019480529169835184;0.009210950136573146;0.1465696691697986;0;0;1300;Муравленковская;Muravlenkovskaja;0.32895295959752613
8340601;7883747;42;0.10709182841182217;0.17580516681428296;-0.0008917330117401683;0.007752491653203212;0.09095548748621396;0;0;1269;КС-3;KS-3;0.17700612917517436
8342304;6664428;36;0.11124616604773917;0.30015339742460617;-0.0029373242659366944;0.011944977429911102;0.0957386401083224;0;0;1191;Иртышская;Irtyshskaja;0.5634813403014078
8342304;6664428;36;0.11124616604773917;0.30015339742460617;-0.0029373242659366944;0.011944977429911102;0.0957386401083224;0;0;1906;Иртышская;Irtyshskaja;0.5634813403014078
8363401;7845307;51;0.053487571391218035;0.137565555253249;0.0009190004775130464;0.00595438383240353;0.12541879425405095;0;0;1925;Урьевская;Ur'evskaja;0.49778900175525204
8363401;7845307;51;0.053487571391218035;0.137565555253249;0.0009190004775130464;0.00595438383240353;0.12541879425405095;0;0;1271;Урьевская;Ur'evskaja;0.49778900175525204
8364374;7846914;14;0.07237472943638178;0.2634307924093163;0.009204016963848698;0.04388113049248316;0.20490037511389103;0;4;1925;Урьевская;Ur'evskaja;1878.167412664562
8364374;7846914;14;0.07237472943638178;0.2634307924093163;0.009204016963848698;0.04388113049248316;0.20490037511389103;0;4;1271;Урьевская;Ur'evskaja;1878.167412664562
8364389;7846973;14;0.0010218376590442415;0.003410441392605027;0.00014303546006549025;0.0005996477578304962;0.002667192393809551;0;2;1925;Урьевская;Ur'evskaja;1936.485261755196
8364389;7846973;14;0.0010218376590442415;0.003410441392605027;0.00014303546006549025;0.0005996477578304962;0.002667192393809551;0;2;1271;Урьевская;Ur'evskaja;1936.485261755196
8364420;7846884;14;0.06245107730694569;0.26325754347187075;0.007498912233187075;0.047396555992712266;0.22401010664558313;0;4;1925;Урьевская;Ur'evskaja;1877.1391334675297
8364420;7846884;14;0.06245107730694569;0.26325754347187075;0.007498912233187075;0.047396555992712266;0.22401010664558313;0;4;1271;Урьевская;Ur'evskaja;1877.1391334675297
8364448;7846974;14;0.0011325391408639944;0.004262742615884209;0.000157004705597662;0.000793727282673584;0.003614368368591031;0;2;1925;Урьевская;Ur'evskaja;1968.087384135987
8364448;7846974;14;0.0011325391408639944;0.004262742615884209;0.000157004705597662;0.000793727282673584;0.003614368368591031;0;2;1271;Урьевская;Ur'evskaja;1968.087384135987
8373174;6358905;33;0.10703713421695414;0.26072186442657913;-0.0039335658291836054;0.008501199280918;0.08443302982585096;0;0;1346;Экибастузская;Ekibastuzskaja;0.43581245886303144
8374821;7850040;33;0.12042840966412988;0.14759990719000846;0.00027424834212990714;0.005142619007736056;0.03724355918362489;0;0;1214;Трачуковская;Trachukovskaja;0.3565147552475178
8376072;7886180;22;0.0397719987360377;0.04312723011174947;-0.0003931121447861571;0.0008353042070720496;0.004141188797587805;0;2;1270;Лас-Еганская;Las-Eganskaja;0.035992220872549344
8379621;7920987;38;0.046620958373995845;0.06641365079507286;-0.00042386139989486965;0.002659961686613097;0.030379879722087798;0;0;1268;Прогресс;Progress;0.42887337481289467
8389566;6358539;33;0.0671681968450367;0.13726154024166623;-0.0011835516858546987;0.007246485998167133;0.0755775432428506;0;0;130;Экибастузская ГРЭС-1;Ekibastuzskaja GRES-1;0.09625803737267043
8415099;8181903;29;0.07549612447128802;0.080685388941695;-0.00017370538191420777;0.0017931327582019;0.008154790407641443;0;0;1290;Янга-Яха;Janga-Jaha;0.37747150776175376
8437379;6649965;36;0.07813848352810106;0.3114822889427996;-0.0035511140786503074;0.01207514639182778;0.1489377856641581;0;0;1344;Валиханово;Valihanovo;0.15427783238564532
8440504;7823025;10;0.04665525521012745;0.05134917360936728;-0.0010008072790382793;0.001408840217547699;0.005240620145777329;0;2;1272;Васильев;Vasil'ev;0.3970535112738259
8450995;6863776;52;0.14576776574866096;0.5220269602464476;-0.006338483460045969;0.029271719904680023;0.3386060950619124;0;4;1202;Татарская;Tatarskaja;0.4092699113663481
8473436;7810495;36;0.05649821979749846;0.08881113402601273;-0.0006940932180507536;0.0025706091971777296;0.021572852148822083;0;0;1273;Кирьяновская;Kir'janovskaja;0.38686464254688124
8494176;8870829;37;0.19209210986985348;0.27418738477407517;-0.0025172108653568033;0.01791278862267712;0.21248014444562774;0;4;1221;Оленья;Olen'ja;0.4283863333239626
8500461;7799937;44;0.015921879772864824;0.02500411651673009;-0.00021594482122203295;0.0010518583404015187;0.008584736329743922;0;0;1249;ГПП-2;GPP-2;0.42071009224458034
8501053;7805842;44;0.051042602880185944;0.09749931666916643;-0.0007017204583206003;0.004693785792784155;0.04690611522239411;0;0;1249;ГПП-2;GPP-2;5934.643166257721
8501057;7805836;44;0.000361865921508063;0.0006501789669218239;-2.4550959203762965e-06;2.9665947844900527e-05;0.0003134458321513269;0;0;1249;ГПП-2;GPP-2;5929.073553938206
8501060;7805833;44;0.0005171249328264772;0.0014892195602663855;-1.148287793614561e-05;6.089146975696302e-05;0.0008217680018591033;0;0;1249;ГПП-2;GPP-2;5926.39099553931
8501070;7805827;44;0.02688809833090623;0.058321386429489704;-0.0003781461884959973;0.0029489409596758936;0.0320189383311187;0;0;1249;ГПП-2;GPP-2;5921.441123713835
8504742;8399423;40;0.08886720372999873;0.15775205759684166;-0.0009567952846750915;0.004819809163210718;0.044928546309959974;0;0;1222;Тарко-Сале;Tarko-Sale;560.3342856266022
8504827;8399377;40;0.0015013074990284018;0.002690676124286822;-1.6363832323551764e-05;8.17909685694971e-05;0.0007781899927160317;0;0;1222;Тарко-Сале;Tarko-Sale;499.3727812456018
8504864;8399570;40;0.002105784623040011;0.003774033242204433;-2.2952464104280932e-05;0.00011472277599935912;0.001091515576606067;0;0;1222;Тарко-Сале;Tarko-Sale;410.4748048894342
8505273;8399601;40;0.09377256240570393;0.19749560785901668;0.005458409456541149;0.007826549469342543;0.08723077492148942;0;0;1222;Тарко-Сале;Tarko-Sale;0.3017454871795925
8505389;8400042;33;0.024738827858202802;0.0790085875755627;0.0020391738218659477;0.005661132728982969;0.0733114594232477;0;0;1222;Тарко-Сале;Tarko-Sale;455.8962628170567
8505488;8399916;26;0.48278676337649784;0.7059069853101709;0.01843868255111874;0.17839225473933248;0.6286548073406429;0;1;1222;Тарко-Сале;Tarko-Sale;381.185489035097
8505599;8399610;33;0.01373019083615383;0.024005705875428298;-0.00015332132852384343;0.00476847153358152;0.021379960576103425;0;0;1222;Тарко-Сале;Tarko-Sale;325.8232104246055
8507843;8402263;33;0.018120434643813046;0.02962199551356877;3.997528627513685e-06;0.0021117122087964822;0.02046736188464488;0;0;1223;ГГПЗ;GGPZ;0.5532769481071237
8511028;7798745;44;0.03837471640794746;0.2421243787328093;-0.001763948459677833;0.009305126531899;0.14092199449627107;0;0;1288;Мегион;Megion;0.5211050564676759
8511155;7798959;7;0.037974207247225854;0.17672307484960906;0.02529864201110082;0.02945384580826818;0.08909637588096733;0;2;1288;Мегион;Megion;248.40019957863979
8511156;7798928;7;0.037970543293366556;0.17670429110007202;0.025296139185973412;0.029450715183345393;0.08908951195348933;0;2;1288;Мегион;Megion;222.8567502918999
8511273;7798751;6;7.52383333083441e-16;2.6786992979803154e-15;2.2726093229041964e-17;1.0662621249435232e-15;2.489162377655264e-15;0;2;1288;Мегион;Megion;244.60943389488662
8511277;7798724;6;7.476122293067057e-16;2.6692664667539915e-15;2.4611823783313228e-17;1.0592313816794377e-15;2.4767049233109578e-15;0;2;1288;Мегион;Megion;249.44841621132622
8512762;7845091;31;0.026633848734844662;0.030264405581044363;-0.0001412106811005716;0.0008397627352323548;0.0034680091939685055;0;0;1250;Комета;Kometa;0.46075733380901907
8525403;7798481;44;0.145018562172961;0.327133549818257;-0.002497287228032748;0.014870106651447886;0.15424281674495263;0;4;1257;Сибирская;Sibirskaja;0.3888537625177434
8526574;7825044;38;0.03184380178134299;0.07556767663999685;-0.000828716158632686;0.0021464283157299627;0.032049744272579936;0;0;1255;Кварц;Kvarts;0.12295039614869191
