x;y;life_span;mean_BC;max_BC;trend_BC;mean_DeltaBC;max_DeltaBC;BC_EuclideanNorm;BC_Deviation
6666174;7118231;60;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6666264;7118319;60;0.009734903771627838;0.033036409236357346;-0.0003910798792486289;0.0011537247548232764;0.016657883303691286;0.09601594166623631;0.0076735041620314744
6666274;7118288;60;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6666344;7118321;51;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6666357;7118264;51;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6667050;7303912;60;0.030434141405136894;0.03643152118572156;8.267040456383364e-05;0.001630925065309365;0.013443408719081902;0.23736529939001436;0.003577866148136974
6668030;7406509;42;0.0104401777268921;0.01597928118032797;0.00011867226588733186;0.0005381122680917017;0.01597928118032797;0.07370743729890691;0.004511623223013745
6668298;7406469;42;0.0008277363241442027;0.0025568461320323397;-5.4881413292185995e-05;8.228923924660094e-05;0.0011174459848809052;0.00719313895493734;0.0007394505084715538
6668414;7117855;6;6.47698862447006e-07;6.682970887976367e-07;-9.284241364940899e-09;8.923623763185839e-09;1.409368847253075e-08;1.5870143371688516e-06;1.597710804357224e-08
6668535;7118249;6;0.0015638786349522376;0.0015835299519060002;-9.878089427704299e-06;9.419361871212777e-06;1.72008495888153e-05;0.0038309377724801657;1.7252572053871256e-05
6668540;7118258;6;0.0007817773927605073;0.0007915979016808007;-4.9367236535109115e-06;4.70745002966557e-06;8.596901372289454e-06;0.001915072170108858;8.622313465210702e-06
6668556;7118258;6;9.71548293670509e-07;1.002445633196455e-06;-1.3926362047411322e-08;1.338543564477877e-08;2.1140532708796072e-08;2.3805215057532777e-06;2.3965662065358352e-08
6669551;6230566;46;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6672512;7114101;17;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6674718;7202294;58;0.004076039050194561;0.03943623332533178;-0.00012288693503266512;0.0008917565570965981;0.02917377115304725;0.05782126064085251;0.006405386621150717
6679235;7306827;47;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6679254;7306735;47;0.0009720334872044613;0.0014279851354618183;-1.1088394748402854e-05;2.8828939877606562e-05;0.00031590917013876675;0.006756346755167136;0.00016244892909117033
6679345;7306836;47;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6679354;7306793;47;0.0038785977309399294;0.005675397615152384;-4.390937475855092e-05;0.00011477285945537249;0.001265761177633953;0.02695349135617284;0.0006432173028797409
6679744;7128836;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6684769;7297765;47;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6688249;7192333;65;0.004599362271715749;0.05225950782997763;-0.0003581995618607237;0.002011286332066695;0.03255484784147205;0.10641859395348431;0.012372362795369126
6689821;7130638;12;0.010285065125653243;0.019670778431360766;-0.0002777281947008582;0.0011818931066610557;0.010643724037422253;0.037014244858576614;0.0028963129835407786
6690566;7188793;70;0.007659323787650461;0.059907834101382486;-0.000271754632502317;0.002640832961621703;0.03858052775250228;0.13590933369164573;0.014325192655210279
6692176;7748044;33;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6694930;7607202;36;0.000966746022401186;0.0016013316481551354;2.623183828776972e-05;5.938061469201514e-05;0.0010204860823382915;0.0062630365942980765;0.00039370406242401906
6696109;7418183;36;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6696135;7418155;36;0.01099004915946335;0.014865691119409866;-0.00017318280823891847;0.00018513829785048912;0.0017881726659113133;0.06687623567765161;0.001858227944886409
6696173;7418196;36;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6696175;7418198;36;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6696214;7418235;36;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6696231;7418215;36;0.002946321875399027;0.00459927419036113;-9.436273365040063e-05;0.00010632020982981647;0.0017106781058335654;0.0188026682445396;0.0010675917830675896
6700761;7407905;36;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6701179;7409058;36;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6701208;7409107;36;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6701209;7409051;36;0.008312993069911411;0.011452076492865507;-0.00014705791184512125;0.00015813217904779814;0.0017636390917363277;0.05078213649521894;0.0015900266500633576
6701294;7409091;36;0.0047375489167319545;0.0068884495835080176;-0.00011201692568553649;0.00012365555795771738;0.0017291920869697292;0.029380568269603457;0.0012385080771886753
6701790;7408417;36;0.005625133096850287;0.00802141316671071;-0.00012075669461899728;0.00013217898671906425;0.00174023918725483;0.03467463873144817;0.0013251222825580555
6702628;7597537;59;0.00043461366989853815;0.0011507872237045118;1.1289321002336682e-05;5.57741408706573e-05;0.0011507872237045118;0.004795030937851701;0.00044811976708066084
6704637;7060018;44;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6705211;7063430;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6712594;8681789;44;0.0006407000421738581;0.0010078976464121048;2.0729342742979225e-05;2.9188457891463372e-05;0.000992224902940556;0.004987366658564319;0.00039346878844479205
6714578;7590321;6;0.001140574641719917;0.0012801592675544444;2.8156880921309412e-05;0.00011074107567841541;0.00031590917013876675;0.002805716943240394;0.00010534426544993303
6715106;6987883;40;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6716264;7134795;54;0.009592765952189672;0.02964716532578675;9.930122436006574e-05;0.0012760571266204478;0.02068722802013049;0.07491876472281869;0.0034525319277753305
6716293;7135481;54;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6727482;6830388;45;1.3121521755056962e-05;2.1526748779253953e-05;-1.1994006490565337e-07;9.007078796926473e-07;1.4552280756802366e-05;9.06773156836966e-05;3.2473256929400273e-06
6730730;7146049;54;0.008623615438498385;0.02820354136499372;0.00021878572773881706;0.0011390574653523222;0.019267697459586286;0.07091666792241139;0.004331986232361068
6731584;7109768;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6735065;7559318;14;0.002444937319408966;0.003452008880279323;-0.00019425508032840902;0.00014641646137036486;0.0015391826782130747;0.009707761658857773;0.000868190955108347
6737710;7317629;60;0.000869488062832094;0.0017295557096743811;4.311848263782543e-06;5.690266980096349e-05;0.0016532493463042273;0.0074955645668017485;0.0004247139957399457
6738513;7106954;18;6.533214008132919e-06;1.5221340319127417e-05;1.1731651452496138e-07;1.0950079657993781e-06;9.876198333653867e-06;2.9221528452878045e-05;2.1807973841541636e-06
6738719;7122683;36;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6738980;7138762;24;0.0018782451909157714;0.002215820007677874;-1.739735331762345e-05;2.2358016723233338e-05;9.869185281387001e-05;0.009222205950021281;0.00012612207245538582
6738996;7138744;24;4.923609260096443e-07;7.175582926417985e-07;-1.0274790838627234e-08;1.3782465447666963e-08;6.412367694303181e-08;2.4418925621866566e-06;7.76682394860583e-08
6739005;7138747;24;0.0009391225954578857;0.001107910003838937;-8.698676658811724e-06;1.1179008361616669e-05;4.9345926406935007e-05;0.0046111029750106405;6.306103622769291e-05
6739444;7139034;35;6.75237841384655e-07;1.435116585283597e-06;-4.302949674940834e-08;4.22093113318705e-08;8.011231746909167e-07;4.883785124373313e-06;4.748907289570265e-07
6739466;7106839;18;0.0008964313369569926;0.0009545780780176561;-6.8932204591785225e-06;7.4740762295199065e-06;2.0494782370904306e-05;0.0038063239985855336;3.613080279818386e-05
6743569;7565207;14;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6745664;7105215;67;0.17480322348959987;0.43636414976826804;0.0019495675364589182;0.01919287031959685;0.3008648548625744;1.6831421770499784;0.1082909570945748
6746723;6538767;35;0.0001796492089984593;0.0007961985898659761;2.3731374446083e-05;2.4217676757191376e-05;0.0007950300787550335;0.002223202416409195;0.00033006686093429435
6752788;7125910;54;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6754002;6828918;34;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6754106;6828919;34;0.0017959785898828823;0.002124969370252389;-1.4020273182244415e-05;1.9092219988262645e-05;7.90735493894361e-05;0.010504531899441876;0.0001410945850453342
6754111;6829928;34;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6754663;6830493;35;0.2229943096134309;0.31373968589727447;0.002817589365009056;0.015472244042950256;0.28916528259575336;1.4353644022180534;0.09559509744689033
6757523;7573000;65;0.0005983704367340497;0.005546834118262689;-3.398439243879976e-05;0.0001763067087062418;0.005546834118262689;0.010574188721599707;0.0011671161068652683
6772800;7120027;34;0.08131437001186466;0.20598040306494295;0.0056388678321802835;0.015565007877329768;0.18154789692192053;0.6537273935211577;0.07718400376134557
6784599;6560694;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6798530;6795420;45;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6798532;6795412;45;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6798538;6795445;45;0.0028367777187635083;0.0038022813688212928;-2.998577717387609e-05;7.839133333450923e-05;0.000953120464539626;0.01923556763253149;0.00041841526396641285
6798547;6795393;45;0.001937144691614088;0.002590412695105648;-2.0436006687260065e-05;5.2254910270568636e-05;0.0006275693461197615;0.013133523401137092;0.0002838468639181206
6798573;6795446;45;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6798587;6795400;45;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6809992;6769635;35;0.005365949768251782;0.006646742464740979;-4.9751031897456314e-05;6.024798587258044e-05;0.0002953580001489667;0.031889804382228014;0.0005124181188310227
6810938;6768746;35;0.004486047980835591;0.005561076767973938;-4.171780227696505e-05;5.054815882980102e-05;0.00024799990772726623;0.026661300922181906;0.0004297188396604614
6810939;6768722;35;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6810940;6768714;35;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6810942;6768686;35;0.008030579976164222;0.009943922819430044;-7.435994934690511e-05;8.999091065460226e-05;0.0004410232033228798;0.047725104960407674;0.0007658445777979367
6810968;6768747;35;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6810973;6768686;35;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6811110;6833120;56;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6811148;6833134;56;0.0012264451793973948;0.003214275418720632;-1.7456823835911687e-05;7.173533014607662e-05;0.0005624053554313757;0.00983692227790164;0.0004730532348802888
6811313;6833294;56;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6811346;6833300;56;0.008135774266369725;0.022827584107633418;0.0001786505750738875;0.001029063336284267;0.02055209138565516;0.07072171944872332;0.0048086148856538785
6813060;6749779;8;0.019608873670608835;0.023609907313500576;0.0022096614734588827;0.0023414734479837674;0.015540408880770084;0.05863808533673582;0.006730171235926514
6816480;6747889;66;0.006781343429109339;0.0409626216077829;-6.588558468176887e-05;0.0016847224270011218;0.0409626216077829;0.08347126832082237;0.007718862964482284
6820215;6867285;11;0.023626050268540314;0.15532119163773095;0.0003525280299079964;0.029338929329804697;0.14380344375519963;0.15886601959280658;0.04166786358929217
6820500;6867486;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6820569;6401083;48;0.0002587523081244566;0.007499331269823073;-1.224408753802231e-05;0.0001685316833813947;0.007485276298017347;0.007574226893024146;0.0010621830967883922
6820818;6867402;66;0.20012071239752002;0.4314086750466465;0.0037433470821869527;0.031241777989288136;0.3754481201493197;1.8743831652463987;0.11482031292327416
6826247;7120408;64;0.04719914200778768;0.20636453095195417;0.0024563387882409905;0.012679362747093132;0.18161685054094445;0.6739285108284903;0.06977677144228214
6827627;7122533;8;0.0011435174248243369;0.0014492972030808466;0.00015078662987923598;0.00015369468002253547;0.0008397178416396649;0.0034437675530057635;0.0004181025819282035
6828491;6870388;40;5.10226030213433e-07;1.157467692183042e-06;-1.4816763730919236e-08;2.1682774543389444e-08;1.1811080916553852e-07;3.465082105929139e-06;1.9959771570185572e-07
6830332;6869766;40;0.0009316008157040682;0.0012790017998622614;-1.0559972600864443e-05;1.399724810731991e-05;5.3438930463775526e-05;0.0059480448254241374;0.00012884429095185593
6830334;6869739;40;0.0009310905896738545;0.0012778443321700783;-1.0545155837133526e-05;1.3982008363742524e-05;5.3321838721845935e-05;0.005944680232657199;0.0001286502644164592
6832222;6864425;21;0.00040908559548194663;0.001744760742219893;8.909005938259231e-05;8.996757378946793e-05;0.001744760742219893;0.0038421376042532844;0.0007318486005598611
6835799;6863530;6;0.0002895954051456426;0.0017375724308738554;-0.0002482246329819944;0.00034751448617477106;0.0017375724308738554;0.0017375724308738554;0.0006475550118772493
6836063;6839386;56;7.033134424156135e-06;5.7655164461356625e-05;-4.685679827111297e-07;1.0361743955088253e-06;1.52800386602019e-05;9.83452649019256e-05;1.110160240866792e-05
6838447;6878493;60;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6838719;6864012;39;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6839104;6863094;43;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6839944;6874660;35;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6841893;6866574;40;0.001971477344033347;0.0031693656927017757;4.4733190082529815e-05;0.00028131789966532824;0.0031693656927017757;0.013679601266000041;0.0008896990231994015
6842207;6873867;35;0.0017869538531448078;0.0022151024493852318;-1.662115466716966e-05;2.0100548065464157e-05;9.862772913692662e-05;0.010620169909799516;0.00017120299968945992
6842213;6866206;11;0.002541179527528134;0.0027262715856093724;3.123678869626167e-05;6.111491753555266e-05;0.00037486827867488784;0.00844162893015188;0.0001438344035112978
6842216;6873868;35;0.0008932543833075479;0.001107192445546295;-8.30603064976363e-06;1.0044529000109902e-05;4.928180272999183e-05;0.005308747528833647;8.555391941630207e-05
6842235;6873905;35;1.3352595891356705e-06;2.1526748779253953e-06;-2.7280102927240647e-08;3.5798718322142185e-08;1.9237103082909554e-07;8.080554520118419e-06;2.875127519830135e-07
6842239;6874330;44;7.080922063598255e-07;1.435116585283597e-06;1.0609670456999553e-08;5.224544652524387e-08;1.435116585283597e-06;5.387036346745613e-06;3.9768647432903014e-07
6842518;6940847;36;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6842546;6940846;36;0.11763437781661382;0.323819780298966;-0.0015708979708679253;0.018665012930139706;0.3130970514246676;1.1359015224837048;0.14833424928424435
6842550;6940814;36;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6842551;6940560;36;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6842551;6940810;36;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6842580;6940566;36;0.11798351086226631;0.3241537125133628;-0.0016461580081023547;0.01860786116465515;0.30971058914343286;1.137168020246256;0.14832651559209156
6845303;6867435;25;0.0010181213965465825;0.0017777064146528886;5.64484088047142e-05;0.00014163251356691083;0.0015128565026696125;0.006182526631942635;0.0007016938392783809
6849213;6940671;36;0.11690366739130864;0.3230921595791751;-0.0016005187173875962;0.018618527297390275;0.3114130421177792;1.133160343695562;0.14832954455281944
6849402;7159650;55;0.0004735411471980233;0.0017295557096743811;-6.563677612008053e-06;0.00015859133794393464;0.0017187017175760873;0.005233373553983368;0.0005231883332137398
6862592;6683577;63;0.018571105005017192;0.03131876081508875;0.00017677825711064955;0.0016160633637151145;0.011195422104486367;0.15336594217090813;0.005335264424511321
6868879;7163146;51;0.12748508688679552;0.4470106603628327;-0.0016663416291555293;0.02597069174190803;0.4127081371324935;1.4036511456340959;0.1495982674177933
6873548;6872545;46;0.10024749028663996;0.4180425444344889;0.005550619439265588;0.031783110445619246;0.4109176341743515;1.1541943212607424;0.13751559619272968
6885446;7031293;7;0.0009063848300209238;0.000989818687148357;3.553521197212903e-05;4.7675392225424706e-05;0.0001783666738613775;0.002408528414886117;8.474744384633792e-05
6889524;7479854;51;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6899215;7045865;42;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6901039;7043265;7;0.02921914695230177;0.029783545811576228;-1.840026276442228e-05;0.00036311325582493874;0.000844764919841038;0.07731172531562375;0.00033658599771763424
6901297;7041477;65;0.13115293113398985;0.42567486177937486;0.005934356135862208;0.022233685289092402;0.4167300285906744;1.715677922851665;0.16758372408272154
6901392;7138363;41;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6904991;7048177;46;0.02988686266280998;0.20751750126520838;0.001906661145541022;0.009954927416857513;0.2060019356937305;0.42800211262231225;0.05557945324472178
6909010;7125876;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6909337;6643261;29;0.0008155661583261848;0.0009642584338512419;-1.1332691997371817e-05;1.0630449878567816e-05;9.937183113518347e-05;0.004423572154436335;9.803131201102834e-05
6996680;6583840;37;9.701194317709197e-07;1.5738712195613306e-06;2.3144873371120262e-08;6.145066622639168e-08;1.5738712195613306e-06;6.7438932224813605e-06;5.367122752247752e-07
7011244;6524857;54;0.0018063632974698722;0.008980090947304061;-4.371719064132518e-05;0.0004454032097974525;0.00793916676674905;0.018859435388208008;0.0018230981545968316
7017039;7249536;29;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7023316;6527602;14;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7050520;6869457;49;0.026847225970129587;0.4152272012983077;-0.0004004815177557225;0.017323646169997528;0.41253300172807517;0.7187944678221937;0.09911316799183646
7051654;6538688;34;7.310195877096963e-06;8.247201621399839e-06;3.689373387108082e-09;2.5860119845331547e-07;1.9262911012626474e-06;4.271744224166948e-05;4.806583652383698e-07
7076538;7867300;35;2.6134057008373465e-07;1.3745336035666398e-06;3.571275161267159e-08;4.416791962264308e-08;1.3745336035666398e-06;3.4588727430843496e-06;5.229952028690853e-07
7085682;7007288;49;0.16544877489522233;0.42461691852032313;0.007807746154196309;0.0224593233662017;0.4182604530334356;1.695435228008638;0.17688974161662
7105783;8973620;36;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7194249;7759863;18;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7194291;7759930;18;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7194315;7759838;18;0.0018496539599262899;0.0019777030368656632;-1.3930509369241595e-05;1.4059348071855295e-05;2.8673404285473915e-05;0.00785349492420556;7.281126211895773e-05
7194331;7759872;18;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7194335;7759880;18;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7194351;7759915;18;0.002432741629189194;0.002583771918779851;-1.7237389867185266e-05;2.1196641042539955e-05;4.881233268472793e-05;0.010328479011447539;9.107557023661611e-05
7201916;7755136;36;0.005358042726654662;0.00868986762693796;-6.018207446320569e-05;0.0004899794416907302;0.007612525834464411;0.03688161202553813;0.0030126719343220774
7214520;7590457;34;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7270113;7306848;52;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7273875;6905322;49;0.02646064095888552;0.4151064782436171;-0.0003550399239442361;0.01730674831990794;0.41338584670869777;0.7185615445672426;0.09918263743433062
7276602;7991029;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7293569;8007003;10;0.002719967449234762;0.0030013222257901863;8.310374741480525e-05;9.27608699218318e-05;0.0006635841995242236;0.008653275810393397;0.0002994917364090246
7296081;7159970;31;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7305321;7177595;52;0.1073739347589769;0.4483026479618829;-0.0026249854915861375;0.018330114871625988;0.4048575068171119;1.3355864690659311;0.15091227707484065
7305745;7159260;34;0.006198708699769766;0.008056865725317709;0.00010787579653024891;0.0005418508418803949;0.00438973321027265;0.03825428174851039;0.002148696099676209
7308237;7176765;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7308526;7176758;5;0.0024693162482843033;0.011963901308163603;0.0023673203353038676;0.0029814308216159573;0.011887923363475546;0.011965464824766238;0.004747309444359273
7310496;7162531;8;0.007182856267916421;0.008273350272328625;0.0004130737173688586;0.0013833569780977897;0.004388414133268276;0.0208689502601954;0.0016869236659574978
7315158;7160159;5;0.0005709862099220576;0.0005819735654236922;-4.8116277549610575e-06;5.890273224932411e-06;1.379775926013899e-05;0.0012768774991125996;7.614304095136381e-06
7315188;7160195;5;0.0004949637652325964;0.0005018674910605889;-3.297367794559771e-06;3.6155940049711313e-06;5.648379519536265e-06;0.0011068237637517674;4.758141222876117e-06
7315200;7160193;5;0.006971007455880198;0.00706789855440519;-5.36640990758862e-05;5.246893463460296e-05;0.00011672287617738551;0.015588658920409991;7.945084919796826e-05
7318403;7160586;5;6.435792171768798e-07;6.634071263193509e-07;-1.0067954483458651e-08;9.932039084410852e-09;1.409368847253075e-08;1.4394420820179231e-06;1.4300094923221363e-08
7324751;7116087;42;0.0018816976377282633;0.0068096805535302635;0.0001515140667993275;0.0005566159264761343;0.004849688439896962;0.020370015920843552;0.002517673418732492
7326596;7564330;18;0.0018496539599262899;0.0019777030368656632;-1.3930509369241595e-05;1.4059348071855295e-05;2.8673404285473915e-05;0.00785349492420556;7.281126211895773e-05
7326642;7564310;18;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7326654;7564357;18;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7326925;7564548;34;0.012160350957174954;0.0161520897613841;-1.0704505806807772e-05;0.0007349152730482329;0.009525183139921189;0.07346820258962357;0.003298199990785222
7331267;7563851;40;0.002064671362034134;0.0032498061183393744;5.1675410283585795e-05;0.0002496574303387885;0.0023237379436109296;0.014631791686385686;0.0010437266719025367
7331552;6889596;32;0.4007265320718475;0.4639882556685897;0.007996275313257912;0.016912083010688993;0.4235114326005389;2.382325096389177;0.12952518489216208
7331637;7970882;13;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7331757;7971103;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7331775;7971087;13;0.0018450675700548563;0.002584992897128631;-7.501667291202191e-05;0.0001553313909884367;0.0010338183748858471;0.006809009297425141;0.00040259172079991807
7331785;7971308;34;0.0001462827717508404;0.0011237174258021674;1.5805353502463466e-05;6.268381621697607e-05;0.0009010339569246938;0.001943115091086836;0.00029941817013470496
7356841;7174973;12;0.08429292141938242;0.08832361250678929;0.0013556890610224195;0.00196501967011964;0.012465266168408581;0.2929026924012218;0.006635937505448379
7356846;7175001;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7357145;7099889;17;0.0768306638408116;0.08727636145876519;0.0006780737045613312;0.0038693780977750135;0.030555359367992342;0.31885273353750554;0.008801404562384665
7357366;7885195;14;0.0017772317770230822;0.0033744292519062627;-0.00010421807990268643;0.0003556259971631084;0.0021684693094079274;0.0073605374386828985;0.0008433679224481821
7394949;7926491;34;0.0003685313946675204;0.001403944458861583;1.0418125320531251e-05;0.00010368876727048312;0.0011269441447458025;0.0029008701385999872;0.000334194569073129
7400500;7896911;31;0.0025687745291954004;0.004715237560723897;-7.923311998885173e-05;0.0003459689403852162;0.002786822331111427;0.015896267274055426;0.0012460859134036208
7406677;7065747;32;0.0037609308146731336;0.006600288037592347;0.00013490381835508584;0.0004993678450374593;0.004903397124774637;0.023777111196939343;0.0018768640559401614
7431570;8779174;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7439898;7554235;37;5.72155735951078e-06;9.208696693157018e-06;-1.102919415457398e-09;4.550837314852267e-07;6.383871450970626e-06;3.8137139548718356e-05;2.5637879707734322e-06
7485927;6866959;37;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7533944;7553085;39;0.001178796738475892;0.003323012453224169;7.451565344809379e-06;0.0002449481932683387;0.003292301026286327;0.008275571180436928;0.0006053642702361575
7534008;7553086;39;0.0010882023851354857;0.005528786644805057;-6.966466425450596e-05;0.00024311921430936632;0.0033953226245485844;0.009994784754683746;0.0011735605419896963
7534392;7555314;39;0.0011338132529411888;0.004426617107307255;-3.112366848504217e-05;0.00018353889508990304;0.0033438759490943986;0.008323030146230329;0.0007004954950677949
7607075;7348594;47;0.05951741690643217;0.330293354806693;0.0005196945140849627;0.017457500228263544;0.330293354806693;0.593271705927067;0.06282060578710259
7610247;7051310;28;0.00013700865569517745;0.0019213812754976516;-2.7298528061745655e-05;7.116226946287598e-05;0.0019148610839673167;0.0027126369046972486;0.0004939925016830533
7618214;7348961;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7619344;7345464;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7619568;7352238;3;0.08061037678046885;0.08172639114012992;0.0008094798944001641;0.0016740215394915811;0.0024835014338915606;0.13963265120143922;0.0010293602342118643
7637953;7581678;34;0.00026641317349893794;0.0010546434697378095;-1.3876166592501706e-05;3.942946283237353e-05;0.000586819822669445;0.0022114368490494356;0.00026992753117137695
7638340;7579591;34;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7638347;7579627;34;0.002795973651401202;0.005292166952544311;-6.158579659419912e-05;0.00013344002359847983;0.0017723116110685815;0.017031703317943434;0.0008451415386721989
7638390;7579627;34;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7638398;7579627;34;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7638424;7579589;34;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7638431;7579627;34;0.006280024470652483;0.009476762231479212;-9.219561257870806e-05;0.00016786292568420207;0.0018974595301747051;0.037178111756897315;0.001102082838785545
7638553;7581016;34;0.0036519111189761565;0.006327860818426856;-6.899055998837452e-05;0.00014197117061910585;0.0018162266717010739;0.021940322163901606;0.0009064843651540128
7687080;7808669;20;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7687090;7808802;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7687153;7808784;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7722215;7566647;52;0.12834212178185178;0.4476726547312151;-0.0012051914242709797;0.017198950071718788;0.3579500571312305;1.3778211783407803;0.14154795245265672
7723130;7563420;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7724081;7557543;4;0.3711571728914694;0.41412585254894646;0.03367648953833306;0.028554347393463946;0.08297895228361701;0.7470296686927691;0.041900888869080125
7725897;7564477;27;0.03125754190990657;0.04748270043036736;0.00010526446191872469;0.00259250371688488;0.019669377013010216;0.1652719565524393;0.005884391198356919
7733382;7007576;28;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7734019;6751624;43;0.2522472354845449;0.38415596629403104;0.011588126907459513;0.009848761437488899;0.3620619062388028;2.012829290690086;0.1749052260077501
7737464;7013057;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7737474;7013108;7;0.00927133199973428;0.011300595849599342;0.0011224981920978283;0.001605676856387469;0.0082169643835753;0.02587117225645003;0.00310792476875835
7737559;7012692;28;0.006575663416235119;0.019930141771111565;0.0005958059905091406;0.0007496292644143498;0.013403959991579669;0.049050762757134624;0.006533636989991386
7737623;7013138;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7737696;7013146;19;0.001960781576629298;0.0021202797506377365;-1.875876981391982e-05;2.0443493876526762e-05;4.4086165233575125e-05;0.008559055573337925;0.00010483291813224668
7737708;7013095;19;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7737758;7013152;19;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7817078;7820095;20;0.0008341874210603244;0.0009053680182326089;-7.952810801424775e-06;7.300466866686778e-06;1.923895409031574e-05;0.0037364275273441957;4.6646327824362376e-05
7828560;7856689;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7881119;7601473;36;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7946758;6917717;34;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7987706;7781996;34;0.0005818431627541775;0.0018643377399498095;-9.450778378122513e-06;0.00011299016605756421;0.0018643377399498095;0.005965919468625905;0.0008415983613241869
8028237;7949081;33;0.0;0.0;0.0;0.0;0.0;0.0;0.0
