x;y;life_span;mean_BC;max_BC;trend_BC;mean_DeltaBC;max_DeltaBC;BC_EuclideanNorm;BC_Deviation;BC_EvolutionType
6901392;7138363;41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4
6904991;7048177;46;0.0298868626628099;0.2075175012652083;0.001906661145541;0.0099549274168575;0.2060019356937305;0.4280021126223122;0.0555794532447217;1
6909010;7125876;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6909337;6643261;29;0.0008155661583261;0.0009642584338512;-1.1332691997371817e-05;1.0630449878567816e-05;9.937183113518348e-05;0.0044235721544363;9.803131201102834e-05;4
6996680;6583840;37;9.701194317709195e-07;1.5738712195613306e-06;2.3144873371120265e-08;6.145066622639169e-08;1.5738712195613306e-06;6.7438932224813605e-06;5.367122752247752e-07;4
7011244;6524857;54;0.0018063632974698;0.008980090947304;-4.371719064132518e-05;0.0004454032097974;0.007939166766749;0.018859435388208;0.0018230981545968;4
7017039;7249536;29;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4
7023316;6527602;14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
7050520;6869457;49;0.0268472259701295;0.4152272012983077;-0.0004004815177557;0.0173236461699975;0.4125330017280751;0.7187944678221937;0.0991131679918364;2
7051654;6538688;34;7.310195877096963e-06;8.247201621399839e-06;3.689373387108082e-09;2.586011984533155e-07;1.9262911012626474e-06;4.271744224166948e-05;4.806583652383698e-07;4
7076538;7867300;35;2.6134057008373465e-07;1.3745336035666398e-06;3.571275161267159e-08;4.4167919622643086e-08;1.3745336035666398e-06;3.4588727430843496e-06;5.229952028690853e-07;4
7085682;7007288;49;0.1654487748952223;0.4246169185203231;0.0078077461541963;0.0224593233662017;0.4182604530334356;1.695435228008638;0.17688974161662;5
7105783;8973620;36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4
7194249;7759863;18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
7194291;7759930;18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
7194315;7759838;18;0.0018496539599262;0.0019777030368656;-1.3930509369241595e-05;1.4059348071855296e-05;2.8673404285473915e-05;0.0078534949242055;7.281126211895773e-05;0
7194331;7759872;18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
7194335;7759880;18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
7194351;7759915;18;0.0024327416291891;0.0025837719187798;-1.7237389867185266e-05;2.1196641042539955e-05;4.881233268472793e-05;0.0103284790114475;9.107557023661612e-05;0
7201916;7755136;36;0.0053580427266546;0.0086898676269379;-6.018207446320569e-05;0.0004899794416907;0.0076125258344644;0.0368816120255381;0.003012671934322;4
7214520;7590457;34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4
7270113;7306848;52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4
7273875;6905322;49;0.0264606409588855;0.4151064782436171;-0.0003550399239442;0.0173067483199079;0.4133858467086977;0.7185615445672426;0.0991826374343306;2
7276602;7991029;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
7293569;8007003;10;0.0027199674492347;0.0030013222257901;8.310374741480525e-05;9.27608699218318e-05;0.0006635841995242;0.0086532758103933;0.000299491736409;0
7296081;7159970;31;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4
7305321;7177595;52;0.1073739347589769;0.4483026479618829;-0.0026249854915861;0.0183301148716259;0.4048575068171119;1.3355864690659311;0.1509122770748406;2
7305745;7159260;34;0.0061987086997697;0.0080568657253177;0.0001078757965302;0.0005418508418803;0.0043897332102726;0.0382542817485103;0.0021486960996762;4
7308237;7176765;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
7308526;7176758;5;0.0024693162482843;0.0119639013081636;0.0023673203353038;0.0029814308216159;0.0118879233634755;0.0119654648247662;0.0047473094443592;0
7310496;7162531;8;0.0071828562679164;0.0082733502723286;0.0004130737173688;0.0013833569780977;0.0043884141332682;0.0208689502601954;0.0016869236659574;0
7315158;7160159;5;0.000570986209922;0.0005819735654236;-4.8116277549610575e-06;5.890273224932411e-06;1.379775926013899e-05;0.0012768774991125;7.614304095136381e-06;0
7315188;7160195;5;0.0004949637652325;0.0005018674910605;-3.297367794559771e-06;3.6155940049711313e-06;5.648379519536265e-06;0.0011068237637517;4.758141222876117e-06;0
7315200;7160193;5;0.0069710074558801;0.0070678985544051;-5.36640990758862e-05;5.246893463460296e-05;0.0001167228761773;0.0155886589204099;7.945084919796826e-05;0
7318403;7160586;5;6.435792171768798e-07;6.634071263193509e-07;-1.0067954483458653e-08;9.932039084410852e-09;1.4093688472530752e-08;1.4394420820179231e-06;1.4300094923221365e-08;0
7324751;7116087;42;0.0018816976377282;0.0068096805535302;0.0001515140667993;0.0005566159264761;0.0048496884398969;0.0203700159208435;0.0025176734187324;4
7326596;7564330;18;0.0018496539599262;0.0019777030368656;-1.3930509369241595e-05;1.4059348071855296e-05;2.8673404285473915e-05;0.0078534949242055;7.281126211895773e-05;0
7326642;7564310;18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
7326654;7564357;18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
7326925;7564548;34;0.0121603509571749;0.0161520897613841;-1.0704505806807772e-05;0.0007349152730482;0.0095251831399211;0.0734682025896235;0.0032981999907852;4
7331267;7563851;40;0.0020646713620341;0.0032498061183393;5.16754102835858e-05;0.0002496574303387;0.0023237379436109;0.0146317916863856;0.0010437266719025;4
7331552;6889596;32;0.4007265320718475;0.4639882556685897;0.0079962753132579;0.0169120830106889;0.4235114326005389;2.382325096389177;0.129525184892162;5
7331637;7970882;13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
7331757;7971103;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
7331775;7971087;13;0.0018450675700548;0.0025849928971286;-7.501667291202191e-05;0.0001553313909884;0.0010338183748858;0.0068090092974251;0.0004025917207999;0
7331785;7971308;34;0.0001462827717508;0.0011237174258021;1.5805353502463466e-05;6.268381621697607e-05;0.0009010339569246;0.0019431150910868;0.0002994181701347;4
7356841;7174973;12;0.0842929214193824;0.0883236125067892;0.0013556890610224;0.0019650196701196;0.0124652661684085;0.2929026924012218;0.0066359375054483;3
7356846;7175001;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
7357145;7099889;17;0.0768306638408116;0.0872763614587651;0.0006780737045613;0.003869378097775;0.0305553593679923;0.3188527335375055;0.0088014045623846;3
7357366;7885195;14;0.001777231777023;0.0033744292519062;-0.0001042180799026;0.0003556259971631;0.0021684693094079;0.0073605374386828;0.0008433679224481;0
7394949;7926491;34;0.0003685313946675;0.0014039444588615;1.0418125320531251e-05;0.0001036887672704;0.0011269441447458;0.0029008701385999;0.0003341945690731;4
7400500;7896911;31;0.0025687745291954;0.0047152375607238;-7.923311998885173e-05;0.0003459689403852;0.0027868223311114;0.0158962672740554;0.0012460859134036;4
7406677;7065747;32;0.0037609308146731;0.0066002880375923;0.000134903818355;0.0004993678450374;0.0049033971247746;0.0237771111969393;0.0018768640559401;4
7431570;8779174;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
7439898;7554235;37;5.72155735951078e-06;9.208696693157018e-06;-1.102919415457398e-09;4.550837314852267e-07;6.383871450970626e-06;3.813713954871836e-05;2.563787970773432e-06;4
7485927;6866959;37;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4
7533944;7553085;39;0.0011787967384758;0.0033230124532241;7.451565344809379e-06;0.0002449481932683;0.0032923010262863;0.0082755711804369;0.0006053642702361;4
7534008;7553086;39;0.0010882023851354;0.005528786644805;-6.966466425450596e-05;0.0002431192143093;0.0033953226245485;0.0099947847546837;0.0011735605419896;4
7534392;7555314;39;0.0011338132529411;0.0044266171073072;-3.112366848504217e-05;0.0001835388950899;0.0033438759490943;0.0083230301462303;0.0007004954950677;4
7607075;7348594;47;0.0595174169064321;0.330293354806693;0.0005196945140849;0.0174575002282635;0.330293354806693;0.593271705927067;0.0628206057871025;1
7610247;7051310;28;0.0001370086556951;0.0019213812754976;-2.7298528061745652e-05;7.116226946287598e-05;0.0019148610839673;0.0027126369046972;0.000493992501683;0
7618214;7348961;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
7619344;7345464;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
7619568;7352238;3;0.0806103767804688;0.0817263911401299;0.0008094798944001;0.0016740215394915;0.0024835014338915;0.1396326512014392;0.0010293602342118;0
7637953;7581678;34;0.0002664131734989;0.0010546434697378;-1.3876166592501706e-05;3.942946283237353e-05;0.0005868198226694;0.0022114368490494;0.0002699275311713;4
7638340;7579591;34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4
7638347;7579627;34;0.0027959736514012;0.0052921669525443;-6.158579659419912e-05;0.0001334400235984;0.0017723116110685;0.0170317033179434;0.0008451415386721;4
7638390;7579627;34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4
7638398;7579627;34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4
7638424;7579589;34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4
7638431;7579627;34;0.0062800244706524;0.0094767622314792;-9.219561257870806e-05;0.0001678629256842;0.0018974595301747;0.0371781117568973;0.0011020828387855;4
7638553;7581016;34;0.0036519111189761;0.0063278608184268;-6.899055998837452e-05;0.0001419711706191;0.001816226671701;0.0219403221639016;0.000906484365154;4
7687080;7808669;20;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
7687090;7808802;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
7687153;7808784;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
7722215;7566647;52;0.1283421217818517;0.4476726547312151;-0.0012051914242709;0.0171989500717187;0.3579500571312305;1.3778211783407803;0.1415479524526567;2
7723130;7563420;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
7724081;7557543;4;0.3711571728914694;0.4141258525489464;0.033676489538333;0.0285543473934639;0.082978952283617;0.7470296686927691;0.0419008888690801;5
7725897;7564477;27;0.0312575419099065;0.0474827004303673;0.0001052644619187;0.0025925037168848;0.0196693770130102;0.1652719565524393;0.0058843911983569;0
7733382;7007576;28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
7734019;6751624;43;0.2522472354845449;0.384155966294031;0.0115881269074595;0.0098487614374888;0.3620619062388028;2.012829290690086;0.1749052260077501;5
7737464;7013057;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
7737474;7013108;7;0.0092713319997342;0.0113005958495993;0.0011224981920978;0.0016056768563874;0.0082169643835753;0.02587117225645;0.0031079247687583;0
7737559;7012692;28;0.0065756634162351;0.0199301417711115;0.0005958059905091;0.0007496292644143;0.0134039599915796;0.0490507627571346;0.0065336369899913;0
7737623;7013138;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
7737696;7013146;19;0.0019607815766292;0.0021202797506377;-1.875876981391982e-05;2.044349387652676e-05;4.408616523357513e-05;0.0085590555733379;0.0001048329181322;0
7737708;7013095;19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
7737758;7013152;19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
7817078;7820095;20;0.0008341874210603;0.0009053680182326;-7.952810801424775e-06;7.300466866686778e-06;1.923895409031574e-05;0.0037364275273441;4.6646327824362376e-05;0
7828560;7856689;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
7881119;7601473;36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4
7946758;6917717;34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4
7987706;7781996;34;0.0005818431627541;0.0018643377399498;-9.450778378122512e-06;0.0001129901660575;0.0018643377399498;0.0059659194686259;0.0008415983613241;4
8028237;7949081;33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4
8033313;7910024;36;0.0003416889891441;0.0010855219017061;3.773850400689172e-05;3.544721170137393e-05;0.0010855219017061;0.0035523098923775;0.0004835015919943;4
8035688;7713848;46;0.0351545953032906;0.4181795385100404;-0.0002795160310099;0.0197944193576015;0.4053075300153905;0.4572499819922596;0.057526676187957;2
8049115;7903475;13;0.0022459606515756;0.0031536337714293;-0.0001963995175212;0.0002279695168403;0.0013936034546273;0.0086342145036359;0.0008308128487423;0
8061872;7796104;52;6.9138037282034215e-06;4.375651591595705e-05;1.8047025643705137e-07;1.754058441782867e-06;4.259138489841453e-05;9.7182491855284e-05;1.1568193512661646e-05;4
8067794;7714270;6;0.0015593287480438;0.0015779138499505;-7.907742595234322e-06;1.075049268537921e-05;1.715152167916143e-05;0.0038197413972437;1.5206769116716309e-05;0
8071140;7791707;46;0.0014910840820689;0.0067630482724822;-7.271709696815328e-05;0.000334064298479;0.0051095738362338;0.0166306345818701;0.0019465953922108;4
8071173;7791823;46;0.0023774787194523;0.0029885815812166;-8.392269217841939e-06;0.000126414688388;0.001200991864565;0.0163222229190856;0.0003731280288981;4
8071244;7791832;46;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4
8071322;7791842;6;0.0020257146393707;0.0060281248805838;0.0013026369243174;0.0012629195328774;0.0059376749464314;0.00829383972114;0.0027131365157628;0
8071372;7791849;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
8072914;7764389;14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
8072941;7764375;14;0.0049496100766393;0.0068957351922876;0.0001550780245525;0.0006660875661989;0.0038865109654157;0.019275329215456;0.0014282196113001;0
8072946;7764720;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
8072948;7764658;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
8072962;7764298;14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
8072991;7764284;14;0.0051220601490608;0.0065139522791611;-6.332244795931235e-05;0.0003823172168286;0.0022007228044036;0.0194614731341186;0.0009044309245383;0
8073004;7764721;5;0.0041421380068112;0.0071917013803806;-0.0005380223581835;0.0013941419072139;0.0043675935663726;0.0099347153433028;0.0016069867837106;0
8073062;7764661;5;0.0040969177914245;0.005075075254011;0.0005140299144263;0.0007624335137633;0.0011383987965001;0.0093630301591981;0.0008651770701538;0
8073149;7764575;33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4
8073206;7764631;33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4
8073208;7764541;33;0.0767407457278062;0.4113527466623278;-0.0052323429826183;0.0251881103581232;0.4069444861620417;0.7470852176063092;0.1049956181705452;2
8073259;7764556;33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4
8073264;7764566;33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4
8073272;7764610;33;0.0019916779212295;0.0053269243868491;-3.1616807787877885e-05;0.0001210640967561;0.0031964411891921;0.0119569008063645;0.0006046212390665;4
8073550;7727381;41;0.0002194266064416;0.0015287295906245;2.739345500399141e-05;3.971738017355667e-05;0.0015287295906245;0.0036731184391199;0.0005300190886486;4
8074236;7723214;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
8079052;7761301;16;0.0011023413245289;0.0011731096433263;-7.412717135286331e-06;8.348636934528015e-06;2.1217491799695176e-05;0.0044115872348194;3.499964124327297e-05;0
8079196;7761230;16;0.000892140145415;0.0009456901540187;-6.941848925124982e-06;7.852227457003142e-06;1.607652237318861e-05;0.0035709135499404;3.24026968112941e-05;0
8086130;7827592;46;0.0024476622854475;0.0082228212039532;-4.346584256356035e-05;0.0003728068173556;0.0072307006730674;0.0221421266529779;0.0021603413689125;4
8093706;7758298;31;1.6087220623460026e-05;2.8484915812831315e-05;-5.819062097307316e-07;1.8925296138471497e-06;1.5689784286570616e-05;0.0001073621370899;1.0631465458274378e-05;4
8106384;7760242;33;0.0772151209938648;0.4127623344581788;-0.0052408430351926;0.025321732825142;0.4080532778428042;0.7522564031782826;0.1057638771021675;2
8106525;7760667;13;5.372020126784654e-06;9.628902112581123e-06;-5.91928444348522e-07;5.845969708155048e-07;9.429812657517708e-07;2.102792575332064e-05;2.27040928762996e-06;0
8109294;7747930;31;0.0004229675348753;0.0008330323211862;-4.379619853547844e-06;8.315367141307415e-05;0.0008161154394651;0.0029311981728699;0.0003134601444193;4
8120914;7831340;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
8122451;7860836;33;0.0385284771111389;0.4142878757464897;-0.0019233313300821;0.013618295641186;0.3926271157894044;0.4413612690302159;0.0664723986235493;2
8125138;7826935;35;0.0020259368902834;0.008001960303847;-7.651713328740305e-05;0.0002138143967129;0.005857808437374;0.014741544947425;0.0014506987234487;4
8131423;8556493;41;0.0046210821126002;0.0092787085094587;0.0001895005907656;0.0003550531288471;0.0039945888229111;0.034044392102613;0.0026295239209709;4
8131778;6822281;45;0.0084589475780038;0.0308327328689742;0.0001842320761772;0.0016581695127421;0.0257741103585533;0.0832761654637816;0.0090860075557203;4
8131982;7848976;37;1.0876207410810898e-06;2.641781088810076e-06;-3.0220206183106144e-08;1.2820180802284765e-07;2.641781088810076e-06;7.275588623405786e-06;4.977297483664367e-07;4
8132362;7848838;5;6.435792171768798e-07;6.634071263193509e-07;-1.0067954483458653e-08;9.932039084410852e-09;1.4093688472530752e-08;1.4394420820179231e-06;1.4300094923221365e-08;0
8135461;7854126;42;0.0068312037316625;0.0086155354079882;8.55579919031893e-05;0.0004923759218612;0.0068070674977284;0.0457155145488379;0.0017590839382693;4
8136351;7850312;42;0.0019742050443664;0.0033014286029012;6.896468721607528e-05;0.0001043203195169;0.0021376103192257;0.0143395393126062;0.0009991424215092;4
8136415;7850235;41;6.365791175583085e-06;1.5047079998379544e-05;-5.7591758556012834e-08;7.918987185366415e-07;1.1084408365164432e-05;4.5463699883375886e-05;3.144847966968887e-06;4
8141016;7871841;31;0.0008750331077907;0.0009896640504939;-7.564278402905809e-06;7.42260022180328e-06;1.92559798001306e-05;0.0048867006514146;6.807778400076737e-05;4
8141055;7872149;31;1.2618651055460816e-06;1.6250641223218268e-06;-2.2907594886762328e-08;2.2984855578308853e-08;5.107712944436193e-08;7.118679970794974e-06;2.0589651676995266e-07;4
8141136;7861946;33;0.002522693162246;0.0029624918949926;-2.0916822146346715e-06;8.228803031039698e-05;0.001955159213629;0.0147017847385497;0.0004310349912268;4
8141270;7862170;33;0.0016420613358216;0.0019766196607841;5.59645752854809e-06;7.563670568715832e-05;0.0019760546957356;0.0097615791947697;0.0004372215708293;4
8143037;7851399;20;0.0010312744858629;0.0010950300931983;-7.692980896069625e-06;9.528472797188354e-06;2.564401044257564e-05;0.0046165187190597;4.566386951988266e-05;0
8143119;7851413;20;0.0006355089985243;0.0007143639946232;-8.260293096273304e-06;1.06367624920957e-05;3.1021616843429634e-05;0.0028505384616316;4.905903440403774e-05;0
8148704;6842644;12;0.0016341463581267;0.0033751319349728;-0.0004126558669854;0.0003116577736986;0.0031875981572428;0.0079742704576358;0.0016213106193801;0
8148830;6842896;39;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4
8149802;7845715;20;0.0008333561665602;0.000904920702018;-8.016494661772588e-06;7.344951682131555e-06;1.918787696087148e-05;0.003732811277657;4.7026602961564026e-05;0
8149957;6844846;46;0.0099586090636908;0.0308349568110449;0.0001120237038949;0.0017678966406747;0.0258412026391466;0.0870316096335665;0.0080925380674608;4
8159060;6894960;34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4
8162325;6848652;12;0.004023956365067;0.0059174963298544;-0.0004314518398344;0.0003345008075122;0.0031967622601699;0.0150969335297624;0.0016735865694795;0
8162344;6848638;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
8162358;6848664;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
8162360;6848665;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
8162369;6848691;12;0.0020091048365269;0.0025319497936106;-0.0001142619556227;9.54847971786333e-05;0.0008197639965111;0.0071230448116346;0.0004377728157659;0
8162389;6848678;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
8167920;7850175;51;0.0002958966502178;0.0009602874257824;3.959270108072651e-06;3.595100484860232e-05;0.0009602874257824;0.0024477602154271;0.0001729917749439;4
8172128;7915150;34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4
8178864;8577207;38;0.0002976469724556;0.0023569608524438;-4.074306688551824e-05;6.547654577755159e-05;0.0021134100943292;0.0050361688325749;0.0007608242611616;4
8179024;7849286;52;0.0664612550835411;0.4210040022870212;-0.0017882420226838;0.0168786041529986;0.3835365006248061;0.9856844540041018;0.119444606138226;2
8180505;7848532;7;0.0004347182841726;0.0015126039716203;4.331446695910007e-05;0.0005010943767777;0.0014836599926915;0.0020810245828955;0.000655504539426;0
8180538;6831925;32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4
8180638;6838276;42;0.0022041408558919;0.0042849453964616;3.553386840791796e-05;0.0003207467829879;0.0035095826468958;0.0154796340528052;0.0009203146470102;4
8180751;6819488;52;0.0004739661548004;0.0035411640997092;-7.675581941451935e-06;0.0003344479404204;0.003046117140327;0.0071046665482096;0.0008637441209266;4
8183475;7848608;44;0.0728973599630853;0.4324983097605533;-0.0007110909026958;0.0196467376194193;0.3904641000740838;0.889371662517214;0.1125292739838653;2
8190639;8569465;38;0.0021751258494633;0.0055338095528535;-6.684371325192738e-05;0.0001403613088023;0.0032640006089271;0.0150021237418352;0.0010915845947785;4
8190672;8569488;38;0.0007994666674549;0.006634543973766;-0.0001088157862123;0.0002119440454479;0.0063317862697736;0.0135571590792874;0.0020488056733451;4
8190673;8569503;38;0.0019432899847602;0.0054940061166137;0.0001155881576151;0.0001446162297752;0.003966852191421;0.0162494774445133;0.0017810643665391;4
8198228;6770959;48;0.2265016997156614;0.3857475460278502;0.0112521192576163;0.0089535155998353;0.360133019990962;2.01300547200575;0.1819824895175975;5
8200902;7918098;41;0.0021743761611376;0.0169830970119362;-8.333787578273356e-05;0.0009636712561296;0.0169830970119362;0.022202929429737;0.0027010643609728;4
8217283;8038713;33;0.0011754493250546;0.0020169615252231;-8.075432974164362e-05;6.284922624778904e-05;0.0016967521191164;0.0084444560411319;0.0008827189574736;4
8217328;8038805;33;2.908176431900613e-05;4.7740760326693695e-05;-1.7530724726498349e-06;2.2208802809588767e-06;3.802008469167845e-05;0.0002007799039026;1.93866966932035e-05;4
8226586;7931649;38;0.0020887609265375;0.0041738517401396;-7.84265269028402e-05;0.0002712712671612;0.0040384777832757;0.0153581775723273;0.0013580420739006;4
8227021;8063295;37;0.0009166205489326;0.0011662860415321;-9.673763195801775e-06;1.1496562266403663e-05;5.094901833051072e-05;0.0056130432537092;0.0001064291454648;4
8228269;8062491;37;0.0017947560292573;0.0022868505704727;-1.846097287294779e-05;2.251444390626847e-05;9.721700824417978e-05;0.0109872025196334;0.0002037551948523;4
8228384;8062574;37;3.7851032837698544e-05;5.123781519544815e-05;-8.398603999235909e-07;2.0510895404132677e-06;1.2270056088046018e-05;0.00023787519502;9.82919395566578e-06;4
8256097;6832976;6;0.343452646006171;0.3456988516180405;0.0009135340870417;0.0017885556236923;0.0041934481669966;0.8412980172255338;0.0020013951705925;1
8286287;8642201;41;0.0009601901873367;0.0047108540039937;0.0001099157961566;0.000124983463438;0.0039846728980037;0.0130708705925745;0.0018014024686586;4
8293748;8027453;33;0.0038050627372225;0.0125083391041202;0.0003790480442834;0.0004071517889659;0.0061114884733719;0.033803148691073;0.0044885790459322;4
8306102;8167611;43;0.0191665628947807;0.0262358362060437;0.0002537317536819;0.0010345808064037;0.0106767960833825;0.1321624216188689;0.0062329748778154;4
8318990;7860011;37;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4
8319762;7859640;37;0.0010315220569027;0.0027215924105388;-2.752261100899565e-05;5.7144584322273707e-05;0.0015642397295276;0.0069419941122677;0.0004882922629836;4
8319879;8270706;35;0.0036981237004048;0.0070641877208877;-0.0002090195618619;0.0004155404541698;0.0070641877208877;0.0289736610398212;0.0032107358855123;4
8321739;8267992;35;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4
8334557;8318873;35;0.0061481242206072;0.0100527358210156;0.0001646237643524;0.0003777132691221;0.0060587209474052;0.0387684263632106;0.0022678547607757;4
8340601;7883747;42;0.0088845798617196;0.3103657019173452;-0.001116633227287;0.0147313411606313;0.3061833905973266;0.3118087827576584;0.0472857108974902;1
8342304;6664428;36;0.1620946670067641;0.3577720481916839;-0.0028720149832783;0.0200494783914299;0.3388730264133168;1.3523499537686483;0.1566100854266958;2
8363401;7845307;51;0.002377760286671;0.0045588535069777;6.359296858271182e-05;0.0001612310117506;0.002501442748;0.0204595782103109;0.0015981202040697;4
8364374;7846914;14;0.0256445037274658;0.3045841507948909;0.0065573584269948;0.0466874553863321;0.3010010960222182;0.3053639872829536;0.0774781981911924;5
8364389;7846973;14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
8364420;7846884;14;0.0038358728330457;0.0107059137711047;0.0004533059362631;0.0015818030804495;0.0069548865463346;0.0205125347010761;0.0039167150447489;0
8364448;7846974;14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
8373174;6358905;33;0.0032668730532188;0.004039602796874;3.038740015009368e-05;0.0001264207086843;0.0030294549668538;0.019411582449008;0.0008637193736475;4
8374821;7850040;33;0.019957711598788;0.0579211278872937;0.0014639889015539;0.0021635368463021;0.0474625099051906;0.1604955146343339;0.0195514642504794;3
8376072;7886180;22;0.0008398256218932;0.0009120455518883;-7.717377301211395e-06;6.985428020005373e-06;1.9170851251056617e-05;0.0039460238632418;4.970306151650354e-05;0
8379621;7920987;38;4.86541065075539e-07;1.2481651971601746e-06;3.8770067333435017e-08;4.418686449820848e-08;8.271320660630885e-07;4.207633891869212e-06;4.787247056344634e-07;4
8389566;6358539;33;0.0033898685224264;0.0043680172580225;5.264130503723264e-05;0.0001702526165502;0.0043024855158851;0.0207843118572647;0.0012646443457626;4
8415099;8181903;29;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4
8437379;6649965;36;0.0013689615754402;0.0019358616000604;3.585523253826365e-05;6.816344954693524e-05;0.0018975015558824;0.0091549178468515;0.0006738470021173;4
8440504;7823025;10;0.0025214687415802;0.0026199690329669;-1.475495922565674e-05;2.544930735540436e-05;6.466335187538036e-05;0.0079748874680855;4.558945159447999e-05;0
8450995;6863776;52;0.0075715153327752;0.028784482221807;6.974851004465382e-05;0.0015188872167701;0.0258961265211769;0.0789046757235747;0.0078994887133124;4
8473436;7810495;36;0.0001674823682952;0.0020729668844508;-2.563970617685208e-05;5.922762527002538e-05;0.0019472351547823;0.0034821908756166;0.0005556737882315;4
8494176;8870829;37;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4
8500461;7799937;44;0.0021684617160762;0.0048109353827285;-3.956666215989883e-05;8.408496747460343e-05;0.0009745237128242;0.0152339484704391;0.0007564154789667;4
8501053;7805842;44;0.0028369125371805;0.0071709049187462;-3.589637828203636e-05;0.0002069612546726;0.0035241394297924;0.0207679033269885;0.001324511984573;4
8501057;7805836;44;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4
8501060;7805833;44;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4
8501070;7805827;44;0.002450377571182;0.0048845650864396;-5.3032235708674e-05;0.0001518447595333;0.0020477012046348;0.0174410593345406;0.0009534523405579;4
8504742;8399423;40;0.011248050203278;0.0197723187537447;-0.0001750702850029;0.0010383551328113;0.0107667518141199;0.0749502618926559;0.0037309396362014;4
8504827;8399377;40;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4
8504864;8399570;40;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4
8505273;8399601;40;0.0085035979801216;0.0164894895649085;-0.000142760760083;0.0010292427910724;0.0109645221397204;0.0582662376581745;0.0035443874877676;4
